"filename", "language", "HTML", "JavaScript", "CSS", "SCSS", "Less", "XML", "Markdown", "JSON", "comment", "blank", "total"
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\ParentMenu\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\ParentMenu\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\sdtable\store.js", "JavaScript", 0, 97, 0, 0, 0, 0, 0, 0, 14, 12, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\sdtable\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\searchtransfer\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\components\searchtransfer\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\store.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\bO\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\bO\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\clue\store.js", "JavaScript", 0, 405, 0, 0, 0, 0, 0, 0, 2, 50, 457
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\clue\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\contacts\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\contacts\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\contract\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\contract\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\customer\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\customer\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\footleft\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\footleft\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\footright\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\footright\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\BO\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\BO\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\store.js", "JavaScript", 0, 94, 0, 0, 0, 0, 0, 0, 0, 3, 97
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\store.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 16, 12, 70
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\store.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topleft\style.css", "CSS", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topright\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\component\topright\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\store.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 19, 77
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\dashboardlayout\style.css", "CSS", 0, 0, 44, 0, 0, 0, 0, 0, 1, 3, 48
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\opensea\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\opensea\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\payment\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\payment\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\prodocutTable\store.js", "JavaScript", 0, 378, 0, 0, 0, 0, 0, 0, 2, 50, 430
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\prodocutTable\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\todolist\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\component\todolist\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\store.js", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 1, 14, 125
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\menulayout\style.css", "CSS", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\customerMgt\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 10
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\login\login.css", "CSS", 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\login\login.js", "JavaScript", 0, 113, 0, 0, 0, 0, 0, 0, 2, 4, 119
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\calendar\calendar.css", "CSS", 0, 0, 69, 0, 0, 0, 0, 0, 0, 1, 70
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\calendar\calendar.js", "JavaScript", 0, 333, 0, 0, 0, 0, 0, 0, 16, 17, 366
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\store.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\menu\menu-left.css", "CSS", 0, 0, 46, 0, 0, 0, 0, 0, 0, 3, 49
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\menu\menu-left.js", "JavaScript", 0, 56, 0, 0, 0, 0, 0, 0, 0, 8, 64
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\menu\right\creat.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\menu\right\right.css", "CSS", 0, 0, 31, 0, 0, 0, 0, 0, 0, 1, 32
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\menu\right\right.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\task\newtask.css", "CSS", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\task\newtask.js", "JavaScript", 0, 282, 0, 0, 0, 0, 0, 0, 8, 11, 301
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\task\task.css", "CSS", 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 52
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\task\task.js", "JavaScript", 0, 116, 0, 0, 0, 0, 0, 0, 5, 11, 132
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\work\middle\middle.css", "CSS", 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 98
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\work\middle\middle.js", "JavaScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\work\right\right.css", "CSS", 0, 0, 42, 0, 0, 0, 0, 0, 2, 1, 45
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\office\work\right\right.js", "JavaScript", 0, 399, 0, 0, 0, 0, 0, 0, 11, 17, 427
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\components\changePwd\store.js", "JavaScript", 0, 63, 0, 0, 0, 0, 0, 0, 0, 13, 76
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\components\changePwd\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\components\infoEdit\store.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 1, 12, 71
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\components\infoEdit\style.css", "CSS", 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\store.js", "JavaScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 16, 102
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\personInfo\style.css", "CSS", 0, 0, 40, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\top\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 12, 61
"c:\Users\kk\Desktop\outstanding-crm-front\src\PublicComponents\top\style.css", "CSS", 0, 0, 47, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\kk\Desktop\outstanding-crm-front\src\axios\axios.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\components\backstageTop\store.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 1, 1, 30
"c:\Users\kk\Desktop\outstanding-crm-front\src\components\backstageTop\style.css", "CSS", 0, 0, 26, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\kk\Desktop\outstanding-crm-front\src\components\receptionTop\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 12, 61
"c:\Users\kk\Desktop\outstanding-crm-front\src\components\receptionTop\style.css", "CSS", 0, 0, 47, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\kk\Desktop\outstanding-crm-front\src\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\customer\component\table.js", "JavaScript", 0, 136, 0, 0, 0, 0, 0, 0, 4, 4, 144
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\customer\customer.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\customer\customer.js", "JavaScript", 0, 320, 0, 0, 0, 0, 0, 0, 13, 18, 351
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\css\font-awesome.css", "CSS", 0, 0, 2327, 0, 0, 0, 0, 0, 10, 1, 2338
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\css\font-awesome.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 2671, 0, 0, 0, 1, 2672
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\animated.less", "Less", 0, 0, 0, 0, 28, 0, 0, 0, 2, 5, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\bordered-pulled.less", "Less", 0, 0, 0, 0, 17, 0, 0, 0, 3, 6, 26
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\core.less", "Less", 0, 0, 0, 0, 8, 0, 0, 0, 2, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\fixed-width.less", "Less", 0, 0, 0, 0, 4, 0, 0, 0, 2, 1, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\font-awesome.less", "Less", 0, 0, 0, 0, 13, 0, 0, 0, 4, 2, 19
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\icons.less", "Less", 0, 0, 0, 0, 786, 0, 0, 0, 2, 2, 790
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\larger.less", "Less", 0, 0, 0, 0, 9, 0, 0, 0, 3, 2, 14
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\list.less", "Less", 0, 0, 0, 0, 16, 0, 0, 0, 2, 2, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\mixins.less", "Less", 0, 0, 0, 0, 41, 0, 0, 0, 10, 10, 61
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\path.less", "Less", 0, 0, 0, 0, 11, 0, 0, 0, 3, 2, 16
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\rotated-flipped.less", "Less", 0, 0, 0, 0, 12, 0, 0, 0, 4, 5, 21
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\screen-reader.less", "Less", 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 6
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\stacked.less", "Less", 0, 0, 0, 0, 17, 0, 0, 0, 2, 2, 21
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\less\variables.less", "Less", 0, 0, 0, 0, 794, 0, 0, 0, 3, 4, 801
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_animated.scss", "SCSS", 0, 0, 0, 28, 0, 0, 0, 0, 2, 5, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_bordered-pulled.scss", "SCSS", 0, 0, 0, 17, 0, 0, 0, 0, 3, 6, 26
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_core.scss", "SCSS", 0, 0, 0, 8, 0, 0, 0, 0, 2, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_fixed-width.scss", "SCSS", 0, 0, 0, 4, 0, 0, 0, 0, 2, 1, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_icons.scss", "SCSS", 0, 0, 0, 786, 0, 0, 0, 0, 2, 2, 790
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_larger.scss", "SCSS", 0, 0, 0, 9, 0, 0, 0, 0, 3, 2, 14
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_list.scss", "SCSS", 0, 0, 0, 16, 0, 0, 0, 0, 2, 2, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_mixins.scss", "SCSS", 0, 0, 0, 41, 0, 0, 0, 0, 10, 10, 61
