"filename", "language", "HTML", "JavaScript", "CSS", "SCSS", "Less", "XML", "Markdown", "JSON", "comment", "blank", "total"
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_path.scss", "SCSS", 0, 0, 0, 11, 0, 0, 0, 0, 3, 2, 16
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_rotated-flipped.scss", "SCSS", 0, 0, 0, 12, 0, 0, 0, 0, 4, 5, 21
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_screen-reader.scss", "SCSS", 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 6
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_stacked.scss", "SCSS", 0, 0, 0, 17, 0, 0, 0, 0, 2, 2, 21
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\_variables.scss", "SCSS", 0, 0, 0, 794, 0, 0, 0, 0, 3, 4, 801
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\font-awesome.css", "CSS", 0, 0, 2302, 0, 0, 0, 0, 0, 11, 711, 3024
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\font-awesome-4.7.0\scss\font-awesome.scss", "SCSS", 0, 0, 0, 13, 0, 0, 0, 0, 4, 2, 19
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\homepage\store.js", "JavaScript", 0, 74, 0, 0, 0, 0, 0, 0, 0, 23, 97
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\homepage\style.css", "CSS", 0, 0, 34, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\homepage\uploadimg\store.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 1, 9, 91
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\homepage\uploadimg\style.css", "CSS", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\store.js", "JavaScript", 0, 15, 0, 0, 0, 0, 0, 0, 1, 5, 21
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\menulayout\store.js", "JavaScript", 0, 83, 0, 0, 0, 0, 0, 0, 0, 26, 109
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\menulayout\style.css", "CSS", 0, 0, 39, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\office\office.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\office\office.js", "JavaScript", 0, 320, 0, 0, 0, 0, 0, 0, 14, 18, 352
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\office\table.js", "JavaScript", 0, 135, 0, 0, 0, 0, 0, 0, 4, 4, 143
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\project\project.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\project\project.js", "JavaScript", 0, 312, 0, 0, 0, 0, 0, 0, 15, 19, 346
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\project\table.js", "JavaScript", 0, 135, 0, 0, 0, 0, 0, 0, 3, 4, 142
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\store.js", "JavaScript", 0, 217, 0, 0, 0, 0, 0, 0, 0, 46, 263
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\paging\store.js", "JavaScript", 0, 113, 0, 0, 0, 0, 0, 0, 18, 10, 141
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\paging\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\sdcontent\store.js", "JavaScript", 0, 134, 0, 0, 0, 0, 0, 0, 0, 7, 141
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\sdcontent\style.css", "CSS", 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\sdtable\store.js", "JavaScript", 0, 108, 0, 0, 0, 0, 0, 0, 1, 13, 122
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\sdtable\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\staff&department\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\systemMgt\store.js", "JavaScript", 0, 312, 0, 0, 0, 0, 0, 0, 15, 17, 344
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\systemMgt\system.css", "CSS", 0, 0, 145, 0, 0, 0, 0, 0, 0, 2, 147
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\backstageMgt\systemMgt\table.js", "JavaScript", 0, 135, 0, 0, 0, 0, 0, 0, 3, 4, 142
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\component\searchtabs\store.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\component\searchtabs\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\component\searchtransfer\store.js", "JavaScript", 0, 50, 0, 0, 0, 0, 0, 0, 0, 7, 57
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\component\searchtransfer\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\store.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 7, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Alertmodal\style.css", "CSS", 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Creatpopover\store.js", "JavaScript", 0, 36, 0, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Creatpopover\style.css", "CSS", 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Creatpopover\style.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Creatpopover\style.scss", "SCSS", 0, 0, 0, 26, 0, 0, 0, 0, 0, 3, 29
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Drawercomponent\store.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 6, 151
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\Drawercomponent\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\ParentMenu\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\ParentMenu\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\sdtable\store.js", "JavaScript", 0, 97, 0, 0, 0, 0, 0, 0, 14, 12, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\sdtable\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\searchtransfer\store.js", "JavaScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 7, 56
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\components\searchtransfer\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\store.js", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\bO\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\bO\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\bO\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\bO\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\clue\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\clue\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\clue\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\clue\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contacts\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contacts\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contacts\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contacts\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contract\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contract\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contract\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\contract\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\customer\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\customer\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\customer\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\customer\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\footleft\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\footleft\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\footright\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\footright\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\BO\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\BO\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contacts\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\contract\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\store.js", "JavaScript", 0, 94, 0, 0, 0, 0, 0, 0, 0, 3, 97
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\component\alerttable\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\store.js", "JavaScript", 0, 42, 0, 0, 0, 0, 0, 0, 0, 11, 53
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\customer\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\followup\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\store.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\component\statebo\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\store.js", "JavaScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topleft\style.css", "CSS", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topright\store.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\component\topright\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\store.js", "JavaScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 19, 77
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\dashboardlayout\style.css", "CSS", 0, 0, 44, 0, 0, 0, 0, 0, 1, 3, 48
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\opensea\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\store.js", "JavaScript", 0, 373, 0, 0, 0, 0, 0, 0, 6, 66, 445
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\payment\style.css", "CSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\store.js", "JavaScript", 0, 516, 0, 0, 0, 0, 0, 0, 10, 93, 619
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\js\store.js", "JavaScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 2, 154
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\js\util.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\prodocutTable\style.css", "CSS", 0, 0, 32, 0, 0, 0, 0, 0, 6, 1, 39
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\todolist\store.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\component\todolist\style.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\store.js", "JavaScript", 0, 108, 0, 0, 0, 0, 0, 0, 0, 15, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\menulayout\style.css", "CSS", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\kk\Desktop\outstanding-crm-front\src\pages\customerMgt\style.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 10
"c:\Users\kk\Desktop\outstanding-crm-front\src\router\store.js", "JavaScript", 0, 103, 0, 0, 0, 0, 0, 0, 12, 8, 123
"c:\Users\kk\Desktop\outstanding-crm-front\src\test.js", "JavaScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 4, 97
"c:\Users\kk\Desktop\outstanding-crm-front\test.html", "HTML", 66, 0, 0, 0, 0, 0, 0, 0, 0, 7, 73
"Total", "-", 83, 15072, 10795, 3594, 3516, 5342, 14, 17473, 640, 3525, 60054
